id,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
1051,Indigo,6E-635,Delhi,Night,one,Early_Morning,Chennai,Economy,10.08,49,2745.85
1052,SpiceJet,SG-4417,Mumbai,Evening,one,Night,Kolkata,Economy,25.58,41,6043.03
1053,Air_India,AI-507,Bangalore,Early_Morning,one,Night,Mumbai,Economy,14.75,33,5063.54
1054,Vistara,UK-830,Hyderabad,Morning,one,Night,Chennai,Business,12.67,47,54891.1
1055,Indigo,6E-6339,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,7.08,42,2857.75
1056,Vistara,UK-994,Mumbai,Morning,one,Evening,Bangalore,Economy,8.42,28,5192.08
1057,AirAsia,I5-1451,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,13.92,16,6961.66
1058,Vistara,UK-838,Chennai,Night,one,Morning,Kolkata,Economy,11.5,27,7173.89
1059,Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Kolkata,Economy,11.42,20,5667.6
1060,Indigo,6E-6684,Hyderabad,Night,zero,Late_Night,Delhi,Economy,2.42,49,3586.42
1061,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Business,14.08,26,52354.4
1062,Vistara,UK-772,Kolkata,Morning,one,Afternoon,Hyderabad,Business,25.83,14,52133.97
1063,Vistara,UK-954,Mumbai,Early_Morning,one,Evening,Hyderabad,Economy,11.0,29,6148.66
1064,Indigo,6E-6227,Kolkata,Morning,zero,Afternoon,Mumbai,Economy,2.92,8,7232.48
1065,Vistara,UK-910,Mumbai,Evening,one,Morning,Kolkata,Economy,16.0,14,10084.12
1066,Vistara,UK-941,Delhi,Evening,one,Night,Chennai,Economy,6.33,43,4463.48
1067,Vistara,UK-985,Delhi,Evening,one,Morning,Kolkata,Economy,13.83,3,11904.15
1068,Air_India,AI-766,Chennai,Morning,zero,Afternoon,Kolkata,Business,2.58,19,24894.28
1069,Air_India,AI-607,Mumbai,Evening,one,Morning,Hyderabad,Business,16.08,48,44932.23
1070,Indigo,6E-684,Bangalore,Night,zero,Night,Hyderabad,Economy,1.25,38,1768.85
1071,Air_India,AI-698,Hyderabad,Night,one,Evening,Delhi,Economy,20.0,28,6177.06
1072,Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Business,25.08,9,45278.06
1073,Vistara,UK-828,Chennai,Early_Morning,one,Afternoon,Delhi,Business,5.67,31,44101.5
1074,Vistara,UK-807,Delhi,Night,two_or_more,Morning,Chennai,Economy,15.17,11,12921.06
1075,Vistara,UK-876,Hyderabad,Night,one,Evening,Kolkata,Economy,22.33,10,14250.41
1076,Indigo,6E-135,Kolkata,Morning,one,Night,Mumbai,Economy,9.75,35,6193.71
1077,Air_India,AI-807,Delhi,Evening,one,Night,Hyderabad,Economy,26.92,16,6318.06
1078,GO_FIRST,G8-7549,Delhi,Afternoon,one,Late_Night,Bangalore,Economy,8.58,17,5798.3
1079,Vistara,UK-853,Mumbai,Afternoon,one,Night,Delhi,Economy,5.58,3,11771.33
1080,Indigo,6E-6172,Kolkata,Night,one,Early_Morning,Chennai,Economy,8.42,29,4809.69
1081,Vistara,UK-871,Delhi,Night,one,Morning,Mumbai,Business,13.42,30,41502.47
1082,Air_India,AI-542,Delhi,Morning,one,Night,Mumbai,Economy,14.17,31,4904.49
1083,GO_FIRST,G8-305,Chennai,Morning,one,Evening,Bangalore,Economy,8.17,22,6259.21
1084,Air_India,AI-808,Bangalore,Night,one,Morning,Kolkata,Economy,12.0,14,14156.18
1085,Indigo,6E-6021,Kolkata,Afternoon,one,Evening,Bangalore,Economy,5.67,39,4584.27
1086,Air_India,AI-569,Chennai,Early_Morning,one,Evening,Delhi,Economy,33.92,42,4218.52
1087,Indigo,6E-796,Chennai,Night,one,Early_Morning,Kolkata,Economy,6.75,10,9200.85
1088,GO_FIRST,G8-511,Mumbai,Early_Morning,one,Afternoon,Bangalore,Economy,7.67,37,5178.24
1089,Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,Economy,14.08,3,16668.29
1090,Air_India,AI-559,Hyderabad,Early_Morning,one,Afternoon,Kolkata,Economy,8.0,16,6811.74
1091,Air_India,AI-808,Bangalore,Night,one,Afternoon,Chennai,Economy,15.67,41,4523.51
1092,Air_India,AI-767,Delhi,Afternoon,one,Night,Mumbai,Economy,7.92,5,12176.98
1093,Indigo,6E-514,Hyderabad,Afternoon,one,Evening,Bangalore,Economy,4.0,13,7080.62
1094,Vistara,UK-876,Hyderabad,Night,one,Night,Chennai,Economy,25.5,21,5124.11
1095,Indigo,6E-5217,Mumbai,Evening,one,Night,Bangalore,Economy,6.5,10,9146.69
1096,Air_India,AI-504,Delhi,Night,one,Early_Morning,Hyderabad,Business,10.25,1,52878.33
1097,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,10.5,32,51465.04
1098,Air_India,AI-440,Chennai,Early_Morning,one,Afternoon,Mumbai,Economy,6.67,48,3104.51
1099,Air_India,AI-503,Bangalore,Evening,zero,Night,Delhi,Economy,2.75,18,4778.94
1100,Vistara,UK-873,Mumbai,Early_Morning,one,Afternoon,Delhi,Business,9.33,24,45197.42
1101,Indigo,6E-102,Hyderabad,Evening,one,Night,Kolkata,Economy,5.67,45,2950.82
1102,Vistara,UK-832,Chennai,Early_Morning,one,Morning,Kolkata,Economy,25.67,9,14140.44
1103,Indigo,6E-5347,Chennai,Night,one,Morning,Kolkata,Economy,12.08,44,4039.49
1104,Vistara,UK-812,Bangalore,Morning,one,Evening,Mumbai,Business,9.33,32,51059.24
1105,Indigo,6E-2162,Delhi,Night,zero,Night,Chennai,Economy,2.83,25,2974.83
1106,SpiceJet,SG-8721,Delhi,Early_Morning,one,Afternoon,Chennai,Economy,5.25,5,9718.38
1107,Vistara,UK-822,Chennai,Morning,one,Night,Delhi,Economy,10.92,44,4789.39
1108,Indigo,6E-2516,Kolkata,Evening,zero,Evening,Delhi,Economy,2.5,10,7866.78
1109,Vistara,UK-933,Delhi,Afternoon,one,Morning,Chennai,Business,17.33,33,43527.83
1110,Vistara,UK-970,Mumbai,Morning,zero,Morning,Delhi,Economy,2.25,42,2442.93
1111,Air_India,AI-665,Delhi,Early_Morning,one,Morning,Kolkata,Economy,24.83,13,13770.405
1112,Air_India,AI-804,Bangalore,Early_Morning,one,Afternoon,Mumbai,Business,6.67,46,50276.06
1113,Vistara,UK-814,Bangalore,Night,one,Evening,Hyderabad,Economy,22.75,43,4819.01
1114,Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Kolkata,Business,10.17,37,58267.95
1115,Air_India,AI-631,Mumbai,Evening,two_or_more,Evening,Kolkata,Economy,23.83,14,14641.51
1116,GO_FIRST,G8-323,Delhi,Evening,one,Late_Night,Bangalore,Economy,5.75,33,5092.25
1117,Vistara,UK-808,Bangalore,Early_Morning,one,Night,Kolkata,Business,14.75,10,58897.44
1118,Vistara,UK-822,Chennai,Morning,one,Night,Bangalore,Business,13.08,28,54429.25
1119,SpiceJet,SG-8130,Kolkata,Early_Morning,one,Morning,Mumbai,Economy,26.58,39,5664.88
1120,Indigo,6E-6172,Kolkata,Night,one,Morning,Mumbai,Economy,10.75,34,4374.21
1121,Vistara,UK-897,Bangalore,Early_Morning,one,Evening,Delhi,Economy,12.0,33,4520.62
1122,AirAsia,I5-1727,Chennai,Afternoon,one,Night,Mumbai,Economy,6.33,40,5010.17
1123,SpiceJet,SG-276,Mumbai,Early_Morning,one,Night,Kolkata,Economy,15.5,29,5609.69
1124,Vistara,UK-945,Delhi,Morning,one,Night,Bangalore,Economy,9.25,44,5021.72
1125,Vistara,UK-874,Hyderabad,Morning,one,Night,Delhi,Business,12.17,26,40995.61
1126,Vistara,UK-808,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,6.0,37,4431.72
1127,Air_India,AI-809,Mumbai,Morning,one,Evening,Chennai,Economy,9.0,37,4350.28
1128,Vistara,UK-657,Bangalore,Morning,one,Morning,Mumbai,Business,24.0,29,51874.03
1129,GO_FIRST,G8-285,Bangalore,Afternoon,one,Night,Hyderabad,Economy,7.58,37,5166.7
1130,GO_FIRST,G8-312,Bangalore,Evening,one,Night,Delhi,Economy,5.58,18,5931.98
1131,GO_FIRST,G8-101,Kolkata,Morning,one,Evening,Bangalore,Economy,9.58,47,5700.54
1132,Vistara,UK-870,Hyderabad,Night,one,Night,Bangalore,Economy,23.83,16,6452.39
1133,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Chennai,Business,9.33,2,61653.75
1134,Vistara,UK-876,Hyderabad,Night,one,Evening,Delhi,Economy,19.33,27,5494.83
1135,SpiceJet,SG-731,Hyderabad,Early_Morning,one,Night,Kolkata,Economy,13.5,33,6015.45
1136,GO_FIRST,G8-302,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,9.5,16,6737.59
1137,GO_FIRST,G8-287,Mumbai,Morning,one,Night,Delhi,Economy,9.5,47,4817.67
1138,Air_India,AI-439,Delhi,Early_Morning,zero,Morning,Chennai,Business,2.83,16,29142.16
1139,Air_India,AI-773,Kolkata,Evening,one,Afternoon,Delhi,Economy,19.33,49,4527.56
1140,Indigo,6E-236,Mumbai,Evening,one,Night,Kolkata,Economy,6.58,43,4056.88
1141,Indigo,6E-886,Bangalore,Morning,zero,Morning,Hyderabad,Economy,1.33,5,4825.61
1142,Vistara,UK-706,Kolkata,Morning,one,Morning,Hyderabad,Economy,23.17,49,5883.25
1143,AirAsia,I5-1569,Mumbai,Night,one,Late_Night,Delhi,Economy,6.0,37,6065.91
1144,Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,8.5,36,4121.94
1145,Vistara,UK-822,Chennai,Morning,one,Night,Bangalore,Business,11.17,22,54189.48
1146,Vistara,UK-945,Delhi,Morning,one,Evening,Kolkata,Business,8.25,28,48889.78
1147,GO_FIRST,G8-390,Mumbai,Early_Morning,one,Afternoon,Bangalore,Economy,8.0,3,12593.08
1148,Air_India,AI-619,Mumbai,Night,one,Morning,Delhi,Business,12.75,36,25712.78
1149,Vistara,UK-874,Hyderabad,Morning,one,Evening,Kolkata,Economy,8.33,32,5674.89
1150,Indigo,6E-5208,Mumbai,Evening,zero,Evening,Hyderabad,Economy,1.42,34,2679.93
1151,AirAsia,I5-1529,Delhi,Morning,one,Evening,Hyderabad,Economy,8.17,17,5973.56
1152,Vistara,UK-828,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,7.08,9,13578.02
1153,Air_India,AI-660,Mumbai,Evening,one,Morning,Hyderabad,Economy,15.0,45,4385.97
1154,GO_FIRST,G8-317,Mumbai,Early_Morning,two_or_more,Night,Delhi,Economy,14.25,5,7333.87
1155,Air_India,AI-543,Hyderabad,Morning,two_or_more,Evening,Kolkata,Economy,7.83,10,17369.095
1156,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Kolkata,Economy,9.33,33,5518.61
1157,Indigo,6E-379,Kolkata,Early_Morning,one,Morning,Hyderabad,Economy,5.25,39,4674.55
1158,Air_India,AI-887,Delhi,Early_Morning,one,Early_Morning,Chennai,Business,24.33,30,43850.29
1159,SpiceJet,SG-4010,Chennai,Morning,one,Evening,Hyderabad,Economy,10.17,12,7545.34
1160,Indigo,6E-5313,Mumbai,Evening,one,Night,Delhi,Economy,4.92,48,2615.98
1161,SpiceJet,SG-254,Kolkata,Evening,one,Morning,Mumbai,Economy,15.58,45,5461.25
1162,SpiceJet,SG-274,Kolkata,Afternoon,one,Evening,Bangalore,Economy,25.58,18,5957.93
1163,GO_FIRST,G8-102,Kolkata,Afternoon,one,Night,Mumbai,Economy,8.92,41,5125.02
1164,Vistara,UK-707,Delhi,Evening,one,Night,Mumbai,Business,26.83,2,53346.26
1165,Indigo,6E-893,Kolkata,Morning,one,Evening,Mumbai,Economy,10.17,29,6224.98
1166,Air_India,AI-525,Hyderabad,Early_Morning,one,Evening,Mumbai,Business,11.83,22,44363.66
1167,Vistara,UK-828,Chennai,Early_Morning,two_or_more,Evening,Hyderabad,Economy,10.0,26,8566.14
1168,GO_FIRST,G8-143,Delhi,Early_Morning,one,Night,Hyderabad,Economy,14.25,46,4575.97
1169,Vistara,UK-876,Hyderabad,Night,one,Morning,Kolkata,Economy,12.08,9,12117.77
1170,Indigo,6E-5386,Mumbai,Evening,one,Late_Night,Delhi,Economy,5.08,21,4363.15
1171,Vistara,UK-874,Hyderabad,Morning,one,Night,Bangalore,Economy,12.42,20,5818.52
1172,Air_India,AI-619,Mumbai,Night,one,Morning,Bangalore,Business,14.5,6,48284.3
1173,Vistara,UK-910,Mumbai,Evening,zero,Evening,Delhi,Economy,2.17,22,2657.6
1174,Vistara,UK-776,Kolkata,Evening,one,Morning,Chennai,Economy,15.25,45,4798.23
1175,AirAsia,I5-1621,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6.92,40,5329.66
1176,SpiceJet,SG-516,Kolkata,Early_Morning,zero,Morning,Bangalore,Economy,2.83,21,4323.92
1177,AirAsia,I5-336,Mumbai,Night,zero,Night,Bangalore,Economy,1.92,27,2138.64
1178,Air_India,AI-442,Mumbai,Afternoon,one,Night,Hyderabad,Economy,8.0,28,4861.28
1179,Air_India,AI-766,Chennai,Morning,one,Evening,Bangalore,Economy,29.75,9,14211.5825
1180,GO_FIRST,G8-520,Mumbai,Night,zero,Night,Kolkata,Economy,2.58,35,4311.31
1181,Indigo,6E-541,Bangalore,Morning,one,Afternoon,Kolkata,Economy,6.25,23,5926.46
1182,GO_FIRST,G8-391,Mumbai,Afternoon,one,Night,Bangalore,Economy,7.92,11,8159.57
1183,Air_India,AI-738,Bangalore,Morning,one,Afternoon,Hyderabad,Business,24.58,15,49852.62
1184,Vistara,UK-836,Chennai,Morning,one,Evening,Kolkata,Business,7.33,13,57471.66
1185,Vistara,UK-899,Delhi,Afternoon,two_or_more,Evening,Kolkata,Economy,29.17,3,12920.32
1186,Indigo,6E-2093,Hyderabad,Morning,zero,Morning,Delhi,Economy,2.25,9,6396.16
1187,Vistara,UK-975,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,6.5,27,42006.45
1188,AirAsia,I5-1621,Bangalore,Early_Morning,one,Evening,Delhi,Economy,9.17,36,5673.59
1189,Air_India,AI-505,Bangalore,Morning,one,Evening,Chennai,Economy,8.58,40,2775.52
1190,Air_India,AI-672,Chennai,Evening,one,Morning,Kolkata,Economy,16.75,9,15652.93
1191,Vistara,UK-960,Mumbai,Morning,one,Night,Kolkata,Business,10.83,49,61740.7
1192,Vistara,UK-890,Hyderabad,Evening,one,Evening,Kolkata,Business,24.42,33,55876.94
1193,Vistara,UK-706,Kolkata,Morning,two_or_more,Evening,Chennai,Economy,33.67,36,8603.67
1194,Vistara,UK-928,Mumbai,Early_Morning,one,Afternoon,Hyderabad,Economy,6.08,22,5058.26
1195,AirAsia,I5-559,Delhi,Afternoon,one,Night,Chennai,Economy,5.92,19,5721.75
1196,Air_India,AI-877,Delhi,Morning,one,Evening,Bangalore,Economy,6.08,8,12949.52
1197,Vistara,UK-822,Chennai,Morning,one,Evening,Hyderabad,Business,10.17,22,48594.45
1198,Air_India,AI-526,Kolkata,Evening,one,Evening,Delhi,Economy,23.5,9,14526.455
1199,Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,Economy,14.08,38,4353.42
1200,Indigo,6E-2077,Mumbai,Afternoon,zero,Afternoon,Delhi,Economy,2.17,14,5990.51
1201,Air_India,AI-639,Mumbai,Morning,one,Early_Morning,Kolkata,Economy,19.75,7,14335.775
1202,Air_India,AI-868,Delhi,Evening,zero,Evening,Mumbai,Business,2.0,31,26540.53
1203,Vistara,UK-815,Delhi,Morning,one,Night,Hyderabad,Economy,12.83,36,5088.02
1204,Air_India,AI-525,Hyderabad,Early_Morning,one,Morning,Delhi,Business,27.25,2,37129.65
1205,Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,11.58,47,5381.3
1206,Vistara,UK-776,Kolkata,Evening,one,Morning,Delhi,Economy,15.0,5,11490.62
1207,AirAsia,I5-784,Delhi,Evening,zero,Evening,Bangalore,Economy,2.67,25,4408.87
1208,GO_FIRST,G8-287,Mumbai,Morning,one,Evening,Delhi,Economy,6.92,28,5578.02
1209,Air_India,AI-763,Kolkata,Early_Morning,one,Night,Mumbai,Economy,40.42,29,5956.61
1210,Air_India,AI-889,Delhi,Morning,one,Evening,Kolkata,Economy,10.0,32,4928.31
1211,Vistara,UK-776,Kolkata,Evening,one,Morning,Delhi,Business,14.5,38,45546.09
1212,Air_India,AI-538,Chennai,Night,one,Afternoon,Kolkata,Business,16.17,12,56199.59
1213,Indigo,6E-495,Chennai,Early_Morning,one,Afternoon,Kolkata,Economy,6.75,32,3805.05
1214,Air_India,AI-640,Bangalore,Early_Morning,one,Night,Delhi,Economy,14.5,22,5693.1
1215,Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Delhi,Economy,10.25,40,4449.78
1216,Vistara,UK-829,Delhi,Early_Morning,two_or_more,Evening,Kolkata,Economy,12.42,6,14249.52
1217,AirAsia,I5-2461,Bangalore,Evening,one,Late_Night,Kolkata,Economy,10.0,38,5825.32
1218,AirAsia,I5-410,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,7.58,34,5223.46
1219,Vistara,UK-812,Bangalore,Morning,one,Night,Mumbai,Business,13.08,33,52250.41
1220,Air_India,AI-732,Kolkata,Afternoon,one,Evening,Mumbai,Business,4.25,47,50074.42
1221,Vistara,UK-820,Bangalore,Evening,one,Morning,Kolkata,Business,15.75,39,58360.39
1222,AirAsia,I5-2991,Kolkata,Night,zero,Late_Night,Bangalore,Economy,2.83,49,4286.08
1223,SpiceJet,SG-4417,Mumbai,Evening,one,Morning,Delhi,Economy,14.83,22,5463.91
1224,Air_India,AI-525,Hyderabad,Early_Morning,one,Afternoon,Delhi,Business,6.92,48,30336.44
1225,Vistara,UK-850,Bangalore,Evening,one,Evening,Kolkata,Business,20.92,11,56696.81
1226,Vistara,UK-954,Mumbai,Early_Morning,one,Evening,Hyderabad,Economy,13.92,25,5905.78
1227,Air_India,AI-660,Mumbai,Evening,one,Morning,Bangalore,Economy,14.92,22,6050.66
1228,GO_FIRST,G8-113,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.58,33,4495.88
1229,Air_India,AI-9885,Hyderabad,Morning,one,Night,Delhi,Economy,10.08,9,15095.03
1230,Air_India,AI-765,Kolkata,Evening,one,Afternoon,Delhi,Business,19.75,22,32414.95
1231,GO_FIRST,G8-119,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,19,4490.49
1232,Air_India,AI-9881,Hyderabad,Afternoon,one,Evening,Bangalore,Economy,4.67,42,3720.06
1233,Air_India,AI-9887,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.17,40,4578.52
1234,Vistara,UK-933,Delhi,Afternoon,one,Early_Morning,Hyderabad,Economy,16.33,45,5046.64
1235,Vistara,UK-940,Mumbai,Evening,one,Evening,Hyderabad,Business,21.25,33,49280.97
1236,Indigo,6E-7298,Hyderabad,Afternoon,one,Night,Chennai,Economy,8.25,27,4363.84
1237,Vistara,UK-810,Bangalore,Early_Morning,one,Night,Kolkata,Business,15.75,28,58758.23
1238,GO_FIRST,G8-338,Delhi,Morning,one,Evening,Bangalore,Economy,5.67,26,5520.27
1239,Air_India,AI-573,Bangalore,Afternoon,one,Afternoon,Kolkata,Economy,23.33,39,4769.78
1240,Vistara,UK-816,Bangalore,Morning,one,Evening,Hyderabad,Economy,8.42,6,10569.21
1241,Air_India,AI-543,Hyderabad,Morning,one,Evening,Kolkata,Business,7.83,7,46668.33
1242,Vistara,UK-824,Chennai,Night,one,Evening,Delhi,Economy,23.25,34,4821.77
1243,Vistara,UK-993,Delhi,Afternoon,one,Night,Chennai,Business,10.25,24,43527.64
1244,Air_India,AI-768,Kolkata,Afternoon,one,Night,Chennai,Economy,8.08,36,4718.75
1245,Vistara,UK-738,Kolkata,Evening,one,Evening,Hyderabad,Economy,22.25,46,5362.58
1246,Air_India,AI-864,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,7,6099.08
1247,Vistara,UK-826,Chennai,Afternoon,one,Morning,Bangalore,Economy,20.33,18,5363.91
1248,Vistara,UK-963,Delhi,Morning,one,Evening,Bangalore,Economy,10.42,22,5080.93
1249,SpiceJet,SG-4025,Kolkata,Early_Morning,one,Evening,Delhi,Economy,12.33,27,5828.41
1250,Vistara,UK-930,Mumbai,Early_Morning,one,Night,Bangalore,Economy,15.17,42,5785.99
1251,Vistara,UK-975,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12.0,20,5044.66
1252,Vistara,UK-830,Hyderabad,Morning,one,Evening,Bangalore,Business,8.5,32,54193.83
1253,Air_India,AI-424,Kolkata,Afternoon,one,Morning,Bangalore,Business,19.42,20,58006.65
1254,Indigo,6E-5013,Mumbai,Early_Morning,zero,Early_Morning,Delhi,Economy,2.08,25,2588.2
1255,Indigo,6E-6339,Bangalore,Early_Morning,one,Morning,Mumbai,Economy,4.92,42,2857.42
1256,Air_India,AI-809,Mumbai,Morning,one,Night,Bangalore,Business,10.08,21,48457.71
1257,Air_India,AI-442,Mumbai,Afternoon,one,Morning,Kolkata,Economy,17.42,36,5623.88
1258,Air_India,AI-809,Mumbai,Morning,one,Early_Morning,Chennai,Economy,22.0,42,4518.0
1259,Vistara,UK-943,Delhi,Early_Morning,one,Evening,Chennai,Economy,12.42,33,4149.17
1260,Vistara,UK-772,Kolkata,Morning,one,Morning,Bangalore,Economy,22.42,13,9911.76
1261,Vistara,UK-898,Hyderabad,Early_Morning,one,Morning,Mumbai,Economy,26.58,33,4123.27
1262,Vistara,UK-852,Mumbai,Afternoon,two_or_more,Evening,Kolkata,Economy,7.42,43,6822.47
1263,Air_India,AI-424,Kolkata,Afternoon,one,Evening,Bangalore,Economy,26.75,6,13670.34
1264,Vistara,UK-953,Delhi,Night,one,Afternoon,Hyderabad,Business,15.58,33,41859.99
1265,AirAsia,I5-2473,Kolkata,Morning,one,Evening,Chennai,Economy,6.83,49,6797.2
1266,Vistara,UK-975,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Business,2.17,25,25377.46
1267,Air_India,AI-565,Bangalore,Evening,one,Night,Delhi,Economy,27.33,47,3715.88
1268,AirAsia,I5-550,Delhi,Evening,one,Late_Night,Bangalore,Economy,7.5,13,7854.24
1269,SpiceJet,SG-8187,Delhi,Afternoon,one,Afternoon,Kolkata,Economy,25.25,6,9473.78
1270,Vistara,UK-950,Mumbai,Night,one,Night,Chennai,Business,22.33,46,60011.89
1271,Air_India,AI-640,Bangalore,Early_Morning,one,Afternoon,Kolkata,Economy,32.08,23,5059.28
1272,Air_India,AI-9881,Hyderabad,Afternoon,one,Evening,Bangalore,Economy,4.67,37,4730.23
1273,Vistara,UK-706,Kolkata,Morning,two_or_more,Evening,Chennai,Economy,33.67,25,9427.575
1274,Vistara,UK-858,Bangalore,Early_Morning,one,Night,Delhi,Economy,14.0,13,11005.47
1275,GO_FIRST,G8-171,Delhi,Evening,one,Early_Morning,Kolkata,Economy,13.25,14,7585.2
1276,Vistara,UK-953,Delhi,Night,one,Early_Morning,Bangalore,Economy,11.17,35,4902.56
1277,Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Business,12.0,5,46152.39
1278,Air_India,AI-685,Mumbai,Early_Morning,one,Night,Hyderabad,Economy,16.0,10,12378.803999999998
1279,Vistara,UK-776,Kolkata,Evening,one,Morning,Bangalore,Economy,17.17,11,10121.99
1280,Vistara,UK-985,Delhi,Evening,one,Evening,Kolkata,Business,24.08,21,52391.35
1281,Air_India,AI-542,Delhi,Morning,zero,Morning,Hyderabad,Business,2.17,16,25803.46
1282,Vistara,UK-832,Chennai,Early_Morning,one,Evening,Mumbai,Business,12.17,35,50554.48
1283,Indigo,6E-413,Hyderabad,Early_Morning,zero,Morning,Bangalore,Economy,1.5,7,4507.56
1284,Air_India,AI-763,Kolkata,Early_Morning,one,Afternoon,Mumbai,Economy,8.92,49,5070.76
1285,Indigo,6E-6098,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,7.0,47,3588.42
1286,Vistara,UK-846,Bangalore,Morning,one,Evening,Delhi,Business,8.42,37,42867.68
1287,Vistara,UK-720,Kolkata,Early_Morning,one,Afternoon,Hyderabad,Economy,5.42,49,5091.61
1288,Vistara,UK-706,Kolkata,Morning,one,Evening,Mumbai,Business,8.83,5,53606.42
1289,Indigo,6E-6111,Chennai,Morning,one,Afternoon,Kolkata,Economy,5.92,25,5945.56
1290,Indigo,6E-6137,Chennai,Morning,one,Evening,Kolkata,Economy,8.75,6,10761.05
1291,Air_India,AI-770,Kolkata,Night,one,Night,Mumbai,Economy,26.92,48,5721.13
1292,Air_India,AI-806,Mumbai,Early_Morning,one,Evening,Chennai,Business,11.0,13,50510.5
1293,Vistara,UK-706,Kolkata,Morning,one,Evening,Mumbai,Economy,8.08,18,6194.57
1294,Air_India,AI-560,Delhi,Morning,one,Night,Mumbai,Economy,15.75,13,11002.49
1295,GO_FIRST,G8-681,Hyderabad,Morning,one,Evening,Delhi,Economy,8.67,42,6131.64
1296,Air_India,AI-776,Bangalore,Early_Morning,one,Night,Delhi,Business,15.25,45,30948.9
1297,Indigo,6E-6219,Chennai,Morning,one,Afternoon,Delhi,Economy,4.92,34,4064.84
1298,Vistara,UK-876,Hyderabad,Night,one,Evening,Kolkata,Economy,22.33,14,9864.45
1299,Air_India,AI-660,Mumbai,Evening,one,Afternoon,Kolkata,Economy,20.5,7,14488.49
1300,Vistara,UK-824,Chennai,Night,one,Evening,Kolkata,Economy,20.33,42,5662.74
1301,Air_India,AI-809,Mumbai,Morning,one,Morning,Chennai,Economy,22.92,16,6695.33
1302,Air_India,AI-401,Delhi,Early_Morning,one,Evening,Mumbai,Business,11.0,43,49833.66
1303,AirAsia,I5-678,Mumbai,Evening,one,Late_Night,Delhi,Economy,6.67,28,5861.5
1304,Indigo,6E-157,Hyderabad,Early_Morning,one,Morning,Bangalore,Economy,5.42,30,4117.73
1305,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Bangalore,Economy,9.42,17,5541.72
1306,GO_FIRST,G8-113,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.75,49,4649.88
1307,Indigo,6E-6345,Bangalore,Afternoon,one,Evening,Mumbai,Economy,6.92,20,4723.54
1308,Air_India,AI-507,Hyderabad,Morning,one,Evening,Bangalore,Economy,8.42,17,5451.65
1309,Vistara,UK-943,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,4.75,46,43002.57
1310,Vistara,UK-832,Chennai,Early_Morning,one,Night,Bangalore,Business,15.75,2,63468.22
1311,Air_India,AI-748,Bangalore,Late_Night,one,Evening,Mumbai,Economy,15.17,36,5875.35
1312,Vistara,UK-774,Kolkata,Night,one,Afternoon,Delhi,Economy,17.5,13,11350.54
1313,Air_India,AI-543,Hyderabad,Morning,one,Night,Mumbai,Business,9.92,27,44388.49
